date,nuts3,cases,new_cases,new_cases_ma
2021-08-03,ITH36,83510.0,133.0,92.21428571428571
2021-08-03,ITH37,14307.0,18.0,18.857142857142858
2021-08-04,ITH31,86537.0,187.0,180.35714285714286
2021-08-04,ITH32,71808.0,109.0,78.57142857142857
2021-08-04,ITH33,21788.0,23.0,14.928571428571429
2021-08-04,ITH34,82471.0,155.0,128.42857142857142
2021-08-04,ITH35,71605.0,116.0,94.28571428571429
2021-08-04,ITH36,83638.0,128.0,96.78571428571429
2021-08-04,ITH37,14355.0,48.0,21.785714285714285
2021-08-05,ITH31,86776.0,239.0,178.71428571428572
2021-08-05,ITH32,71889.0,81.0,78.42857142857143
2021-08-05,ITH33,21803.0,15.0,14.5
2021-08-05,ITH34,82654.0,183.0,129.71428571428572
2021-08-05,ITH35,71768.0,163.0,96.78571428571429
2021-08-05,ITH36,83742.0,104.0,94.21428571428571
2021-08-05,ITH37,14426.0,71.0,26.357142857142858
2021-08-06,ITH31,86921.0,145.0,173.21428571428572
2021-08-06,ITH32,71972.0,83.0,79.78571428571429
2021-08-06,ITH33,21816.0,13.0,14.571428571428571
2021-08-06,ITH34,82785.0,131.0,128.85714285714286
2021-08-06,ITH35,71887.0,119.0,96.0
2021-08-06,ITH36,83792.0,50.0,91.5
2021-08-06,ITH37,14469.0,43.0,28.785714285714285
2021-08-07,ITH31,87053.0,132.0,169.64285714285714
2021-08-07,ITH32,72075.0,103.0,82.5
2021-08-07,ITH33,21837.0,21.0,15.142857142857142
2021-08-07,ITH34,82920.0,135.0,131.07142857142858
2021-08-07,ITH35,71982.0,95.0,96.14285714285714
2021-08-07,ITH36,83921.0,129.0,94.5
2021-08-07,ITH37,14522.0,53.0,31.357142857142858
2021-08-08,ITH31,87177.0,124.0,166.85714285714286
2021-08-08,ITH32,72179.0,104.0,85.0
2021-08-08,ITH33,21852.0,15.0,15.357142857142858
2021-08-08,ITH34,83028.0,108.0,132.14285714285714
2021-08-08,ITH35,72059.0,77.0,96.64285714285714
2021-08-08,ITH36,84016.0,95.0,95.28571428571429
2021-08-08,ITH37,14568.0,46.0,33.92857142857143
2021-08-09,ITH31,87278.0,101.0,164.57142857142858
2021-08-09,ITH32,72212.0,33.0,84.42857142857143
2021-08-09,ITH33,21876.0,24.0,17.0
2021-08-09,ITH34,83080.0,52.0,129.92857142857142
2021-08-09,ITH35,72159.0,100.0,99.35714285714286
2021-08-09,ITH36,84067.0,51.0,93.28571428571429
2021-08-09,ITH37,14598.0,30.0,35.42857142857143
2021-08-10,ITH31,87403.0,125.0,162.78571428571428
2021-08-10,ITH32,72304.0,92.0,85.78571428571429
2021-08-10,ITH33,21895.0,19.0,16.5
2021-08-10,ITH34,83177.0,97.0,130.14285714285714
2021-08-10,ITH35,72261.0,102.0,104.85714285714286
2021-08-10,ITH36,84159.0,92.0,93.57142857142857
2021-08-10,ITH37,14646.0,48.0,37.785714285714285
2021-08-11,ITH31,87530.0,127.0,164.71428571428572
2021-08-11,ITH32,72371.0,67.0,86.28571428571429
2021-08-11,ITH33,21910.0,15.0,16.5
2021-08-11,ITH34,83307.0,130.0,131.57142857142858
2021-08-11,ITH35,72364.0,103.0,102.07142857142857
2021-08-11,ITH36,84270.0,111.0,95.64285714285714
2021-08-11,ITH37,14696.0,50.0,40.42857142857143
2021-08-12,ITH31,87637.0,107.0,156.07142857142858
2021-08-12,ITH32,72441.0,70.0,84.71428571428571
2021-08-12,ITH33,21925.0,15.0,16.357142857142858
2021-08-12,ITH34,83381.0,74.0,124.35714285714286
2021-08-12,ITH35,72448.0,84.0,103.14285714285714
2021-08-12,ITH36,84355.0,85.0,94.35714285714286
2021-08-12,ITH37,14743.0,47.0,41.0
2021-08-13,ITH31,87808.0,171.0,147.5
2021-08-13,ITH32,72535.0,94.0,83.14285714285714
2021-08-13,ITH33,21937.0,12.0,15.857142857142858
2021-08-13,ITH34,83519.0,138.0,115.71428571428571
2021-08-13,ITH35,72575.0,127.0,101.28571428571429
2021-08-13,ITH36,84455.0,100.0,91.57142857142857
2021-08-13,ITH37,14811.0,68.0,43.142857142857146
2021-08-14,ITH31,87933.0,125.0,142.5
2021-08-14,ITH32,72605.0,70.0,82.28571428571429
2021-08-14,ITH33,21957.0,20.0,16.714285714285715
2021-08-14,ITH34,83615.0,96.0,114.35714285714286
2021-08-14,ITH35,72720.0,145.0,105.35714285714286
2021-08-14,ITH36,84551.0,96.0,91.71428571428571
2021-08-14,ITH37,14847.0,36.0,43.42857142857143
2021-08-15,ITH31,88049.0,116.0,141.71428571428572
2021-08-15,ITH32,72701.0,96.0,82.71428571428571
2021-08-15,ITH33,21961.0,4.0,16.857142857142858
2021-08-15,ITH34,83687.0,72.0,113.14285714285714
2021-08-15,ITH35,72795.0,75.0,106.5
2021-08-15,ITH36,84648.0,97.0,94.07142857142857
2021-08-15,ITH37,14883.0,36.0,43.42857142857143
2021-08-16,ITH31,88090.0,41.0,134.42857142857142
2021-08-16,ITH32,72727.0,26.0,80.92857142857143
2021-08-16,ITH33,21961.0,0.0,15.928571428571429
2021-08-16,ITH34,83715.0,28.0,107.21428571428571
2021-08-16,ITH35,72892.0,97.0,108.64285714285714
2021-08-16,ITH36,84721.0,73.0,96.0
2021-08-16,ITH37,14895.0,12.0,43.285714285714285
2021-08-17,ITH31,88170.0,80.0,130.0
2021-08-17,ITH32,72789.0,62.0,77.85714285714286
2021-08-17,ITH33,21972.0,11.0,14.785714285714286
2021-08-17,ITH34,83785.0,70.0,104.92857142857143
2021-08-17,ITH35,72962.0,70.0,105.21428571428571
2021-08-17,ITH36,84812.0,91.0,93.0
2021-08-17,ITH37,14915.0,20.0,43.42857142857143
2021-08-18,ITH31,88318.0,148.0,127.21428571428571
2021-08-18,ITH32,72882.0,93.0,76.71428571428571
2021-08-18,ITH33,21983.0,11.0,13.928571428571429
2021-08-18,ITH34,83885.0,100.0,101.0
2021-08-18,ITH35,73075.0,113.0,105.0
2021-08-18,ITH36,84945.0,133.0,93.35714285714286
2021-08-18,ITH37,14985.0,70.0,45.0
2021-08-19,ITH31,88428.0,110.0,118.0
2021-08-19,ITH32,72989.0,107.0,78.57142857142857
2021-08-19,ITH33,22002.0,19.0,14.214285714285714
2021-08-19,ITH34,83966.0,81.0,93.71428571428571
2021-08-19,ITH35,73191.0,116.0,101.64285714285714
2021-08-19,ITH36,85039.0,94.0,92.64285714285714
2021-08-19,ITH37,15031.0,46.0,43.214285714285715
2021-08-20,ITH31,88530.0,102.0,114.92857142857143
2021-08-20,ITH32,73057.0,68.0,77.5
2021-08-20,ITH33,22010.0,8.0,13.857142857142858
2021-08-20,ITH34,84039.0,73.0,89.57142857142857
2021-08-20,ITH35,73291.0,100.0,100.28571428571429
2021-08-20,ITH36,85157.0,118.0,97.5
2021-08-20,ITH37,15065.0,34.0,42.57142857142857
2021-08-21,ITH31,88662.0,132.0,114.92857142857143
2021-08-21,ITH32,73153.0,96.0,77.0
2021-08-21,ITH33,22023.0,13.0,13.285714285714286
2021-08-21,ITH34,84183.0,144.0,90.21428571428571
2021-08-21,ITH35,73449.0,158.0,104.78571428571429
2021-08-21,ITH36,85297.0,140.0,98.28571428571429
2021-08-21,ITH37,15107.0,42.0,41.785714285714285
2021-08-22,ITH31,88714.0,52.0,109.78571428571429
2021-08-22,ITH32,73236.0,83.0,75.5
2021-08-22,ITH33,22046.0,23.0,13.857142857142858
2021-08-22,ITH34,84251.0,68.0,87.35714285714286
2021-08-22,ITH35,73496.0,47.0,102.64285714285714
2021-08-22,ITH36,85403.0,106.0,99.07142857142857
2021-08-22,ITH37,15141.0,34.0,40.92857142857143
2021-08-23,ITH31,88764.0,50.0,106.14285714285714
2021-08-23,ITH32,73301.0,65.0,77.78571428571429
2021-08-23,ITH33,22048.0,2.0,12.285714285714286
2021-08-23,ITH34,84323.0,72.0,88.78571428571429
2021-08-23,ITH35,73562.0,66.0,100.21428571428571
2021-08-23,ITH36,85464.0,61.0,99.78571428571429
2021-08-23,ITH37,15147.0,6.0,39.214285714285715
2021-08-24,ITH31,88859.0,95.0,104.0
2021-08-24,ITH32,73373.0,72.0,76.35714285714286
2021-08-24,ITH33,22065.0,17.0,12.142857142857142
2021-08-24,ITH34,84413.0,90.0,88.28571428571429
2021-08-24,ITH35,73653.0,91.0,99.42857142857143
2021-08-24,ITH36,85529.0,65.0,97.85714285714286
2021-08-24,ITH37,15170.0,23.0,37.42857142857143
2021-08-25,ITH31,88991.0,132.0,104.35714285714286
2021-08-25,ITH32,73474.0,101.0,78.78571428571429
2021-08-25,ITH33,22094.0,29.0,13.142857142857142
2021-08-25,ITH34,84613.0,200.0,93.28571428571429
2021-08-25,ITH35,73805.0,152.0,102.92857142857143
2021-08-25,ITH36,85696.0,167.0,101.85714285714286
2021-08-25,ITH37,15219.0,49.0,37.357142857142854
2021-08-26,ITH31,89130.0,139.0,106.64285714285714
2021-08-26,ITH32,73571.0,97.0,80.71428571428571
2021-08-26,ITH33,22120.0,26.0,13.928571428571429
2021-08-26,ITH34,84753.0,140.0,98.0
2021-08-26,ITH35,73945.0,140.0,106.92857142857143
2021-08-26,ITH36,85853.0,157.0,107.0
2021-08-26,ITH37,15233.0,14.0,35.0
2021-08-27,ITH31,89242.0,112.0,102.42857142857143
2021-08-27,ITH32,73706.0,135.0,83.64285714285714
2021-08-27,ITH33,22134.0,14.0,14.071428571428571
2021-08-27,ITH34,84895.0,142.0,98.28571428571429
2021-08-27,ITH35,74073.0,128.0,107.0
2021-08-27,ITH36,85985.0,132.0,109.28571428571429
2021-08-27,ITH37,15265.0,32.0,32.42857142857143
2021-08-28,ITH31,89415.0,173.0,105.85714285714286
2021-08-28,ITH32,73799.0,93.0,85.28571428571429
2021-08-28,ITH33,22157.0,23.0,14.285714285714286
2021-08-28,ITH34,85099.0,204.0,106.0
2021-08-28,ITH35,74216.0,143.0,106.85714285714286
2021-08-28,ITH36,86159.0,174.0,114.85714285714286
2021-08-28,ITH37,15292.0,27.0,31.785714285714285
2021-08-29,ITH31,89482.0,67.0,102.35714285714286
2021-08-29,ITH32,73926.0,127.0,87.5
2021-08-29,ITH33,22175.0,18.0,15.285714285714286
2021-08-29,ITH34,85168.0,69.0,105.78571428571429
2021-08-29,ITH35,74300.0,84.0,107.5
2021-08-29,ITH36,86270.0,111.0,115.85714285714286
2021-08-29,ITH37,15314.0,22.0,30.785714285714285
2021-08-30,ITH31,89496.0,14.0,100.42857142857143
2021-08-30,ITH32,73958.0,32.0,87.92857142857143
2021-08-30,ITH33,22176.0,1.0,15.357142857142858
2021-08-30,ITH34,85283.0,115.0,112.0
2021-08-30,ITH35,74368.0,68.0,105.42857142857143
2021-08-30,ITH36,86340.0,70.0,115.64285714285714
2021-08-30,ITH37,15328.0,14.0,30.928571428571427
2021-08-31,ITH31,89623.0,127.0,103.78571428571429
2021-08-31,ITH32,74075.0,117.0,91.85714285714286
2021-08-31,ITH33,22190.0,14.0,15.571428571428571
2021-08-31,ITH34,85386.0,103.0,114.35714285714286
2021-08-31,ITH35,74480.0,112.0,108.42857142857143
2021-08-31,ITH36,86442.0,102.0,116.42857142857143
2021-08-31,ITH37,15338.0,10.0,30.214285714285715
2021-09-01,ITH31,89746.0,123.0,102.0
2021-09-01,ITH32,74191.0,116.0,93.5
2021-09-01,ITH33,22199.0,9.0,15.428571428571429
2021-09-01,ITH34,85551.0,165.0,119.0
2021-09-01,ITH35,74589.0,109.0,108.14285714285714
2021-09-01,ITH36,86589.0,147.0,117.42857142857143
2021-09-01,ITH37,15347.0,9.0,25.857142857142858
2021-09-02,ITH31,89897.0,151.0,104.92857142857143
2021-09-02,ITH32,74337.0,146.0,96.28571428571429
2021-09-02,ITH33,22232.0,33.0,16.428571428571427
2021-09-02,ITH34,85750.0,199.0,127.42857142857143
2021-09-02,ITH35,74707.0,118.0,108.28571428571429
2021-09-02,ITH36,86730.0,141.0,120.78571428571429
2021-09-02,ITH37,15378.0,31.0,24.785714285714285
2021-09-03,ITH31,89993.0,96.0,104.5
2021-09-03,ITH32,74462.0,125.0,100.35714285714286
2021-09-03,ITH33,22250.0,18.0,17.142857142857142
2021-09-03,ITH34,85877.0,127.0,131.28571428571428
2021-09-03,ITH35,74822.0,115.0,109.35714285714286
2021-09-03,ITH36,86861.0,131.0,121.71428571428571
2021-09-03,ITH37,15407.0,29.0,24.428571428571427
2021-09-04,ITH31,90138.0,145.0,105.42857142857143
2021-09-04,ITH32,74551.0,89.0,99.85714285714286
2021-09-04,ITH33,22267.0,17.0,17.428571428571427
2021-09-04,ITH34,85999.0,122.0,129.71428571428572
2021-09-04,ITH35,74926.0,104.0,105.5
2021-09-04,ITH36,87003.0,142.0,121.85714285714286
2021-09-04,ITH37,15417.0,10.0,22.142857142857142
2021-09-05,ITH31,90212.0,74.0,107.0
2021-09-05,ITH32,74682.0,131.0,103.28571428571429
2021-09-05,ITH33,22287.0,20.0,17.214285714285715
2021-09-05,ITH34,86089.0,90.0,131.28571428571428
2021-09-05,ITH35,75018.0,92.0,108.71428571428571
2021-09-05,ITH36,87135.0,132.0,123.71428571428571
2021-09-05,ITH37,15434.0,17.0,20.928571428571427
2021-09-06,ITH31,90250.0,38.0,106.14285714285714
2021-09-06,ITH32,74716.0,34.0,101.07142857142857
2021-09-06,ITH33,22288.0,1.0,17.142857142857142
2021-09-06,ITH34,86129.0,40.0,129.0
2021-09-06,ITH35,75055.0,37.0,106.64285714285714
2021-09-06,ITH36,87244.0,109.0,127.14285714285714
2021-09-06,ITH37,15439.0,5.0,20.857142857142858
2021-09-07,ITH31,90342.0,92.0,105.92857142857143
2021-09-07,ITH32,74838.0,122.0,104.64285714285714
2021-09-07,ITH33,22308.0,20.0,17.357142857142858
2021-09-07,ITH34,86221.0,92.0,129.14285714285714
2021-09-07,ITH35,75171.0,116.0,108.42857142857143
2021-09-07,ITH36,87348.0,104.0,129.92857142857142
2021-09-07,ITH37,15453.0,14.0,20.214285714285715
2021-09-08,ITH31,90446.0,104.0,103.92857142857143
2021-09-08,ITH32,74979.0,141.0,107.5
2021-09-08,ITH33,22339.0,31.0,17.5
2021-09-08,ITH34,86368.0,147.0,125.35714285714286
2021-09-08,ITH35,75269.0,98.0,104.57142857142857
2021-09-08,ITH36,87485.0,137.0,127.78571428571429
2021-09-08,ITH37,15477.0,24.0,18.428571428571427
2021-09-09,ITH31,90553.0,107.0,101.64285714285714
2021-09-09,ITH32,75027.0,48.0,104.0
2021-09-09,ITH33,22364.0,25.0,17.428571428571427
2021-09-09,ITH34,86441.0,73.0,120.57142857142857
2021-09-09,ITH35,75392.0,123.0,103.35714285714286
2021-09-09,ITH36,87599.0,114.0,124.71428571428571
2021-09-09,ITH37,15491.0,14.0,18.428571428571427
2021-09-10,ITH31,90648.0,95.0,100.42857142857143
2021-09-10,ITH32,75153.0,126.0,103.35714285714286
2021-09-10,ITH33,22378.0,14.0,17.428571428571427
2021-09-10,ITH34,86531.0,90.0,116.85714285714286
2021-09-10,ITH35,75472.0,80.0,99.92857142857143
2021-09-10,ITH36,87767.0,168.0,127.28571428571429
2021-09-10,ITH37,15515.0,24.0,17.857142857142858
2021-09-11,ITH31,90746.0,98.0,95.07142857142857
2021-09-11,ITH32,75248.0,95.0,103.5
2021-09-11,ITH33,22398.0,20.0,17.214285714285715
2021-09-11,ITH34,86660.0,129.0,111.5
2021-09-11,ITH35,75581.0,109.0,97.5
2021-09-11,ITH36,87882.0,115.0,123.07142857142857
2021-09-11,ITH37,15527.0,12.0,16.785714285714285
2021-09-12,ITH31,90819.0,73.0,95.5
2021-09-12,ITH32,75345.0,97.0,101.35714285714286
2021-09-12,ITH33,22414.0,16.0,17.071428571428573
2021-09-12,ITH34,86714.0,54.0,110.42857142857143
2021-09-12,ITH35,75640.0,59.0,95.71428571428571
2021-09-12,ITH36,88013.0,131.0,124.5
2021-09-12,ITH37,15548.0,21.0,16.714285714285715
2021-09-13,ITH31,90843.0,24.0,96.21428571428571
2021-09-13,ITH32,75380.0,35.0,101.57142857142857
2021-09-13,ITH33,22422.0,8.0,17.571428571428573
2021-09-13,ITH34,86760.0,46.0,105.5
2021-09-13,ITH35,75719.0,79.0,96.5
2021-09-13,ITH36,88101.0,88.0,125.78571428571429
2021-09-13,ITH37,15549.0,1.0,15.785714285714286
2021-09-14,ITH31,90924.0,81.0,92.92857142857143
2021-09-14,ITH32,75447.0,67.0,98.0
2021-09-14,ITH33,22448.0,26.0,18.428571428571427
2021-09-14,ITH34,86838.0,78.0,103.71428571428571
2021-09-14,ITH35,75789.0,70.0,93.5
2021-09-14,ITH36,88208.0,107.0,126.14285714285714
2021-09-14,ITH37,15557.0,8.0,15.642857142857142
2021-09-15,ITH31,90997.0,73.0,89.35714285714286
2021-09-15,ITH32,75498.0,51.0,93.35714285714286
2021-09-15,ITH33,22469.0,21.0,19.285714285714285
2021-09-15,ITH34,86920.0,82.0,97.78571428571429
2021-09-15,ITH35,75853.0,64.0,90.28571428571429
2021-09-15,ITH36,88305.0,97.0,122.57142857142857
2021-09-15,ITH37,15574.0,17.0,16.214285714285715
2021-09-16,ITH31,91004.0,7.0,79.07142857142857
2021-09-16,ITH32,75536.0,38.0,85.64285714285714
2021-09-16,ITH33,22486.0,17.0,18.142857142857142
2021-09-16,ITH34,86932.0,12.0,84.42857142857143
2021-09-16,ITH35,75902.0,49.0,85.35714285714286
2021-09-16,ITH36,88344.0,39.0,115.28571428571429
2021-09-16,ITH37,15583.0,9.0,14.642857142857142
2021-09-17,ITH31,91215.0,211.0,87.28571428571429
2021-09-17,ITH32,75692.0,156.0,87.85714285714286
2021-09-17,ITH33,22502.0,16.0,18.0
2021-09-17,ITH34,87081.0,149.0,86.0
2021-09-17,ITH35,76076.0,174.0,89.57142857142857
2021-09-17,ITH36,88611.0,267.0,125.0
2021-09-17,ITH37,15602.0,19.0,13.928571428571429
2021-09-18,ITH31,91299.0,84.0,82.92857142857143
2021-09-18,ITH32,75792.0,100.0,88.64285714285714
2021-09-18,ITH33,22520.0,18.0,18.071428571428573
2021-09-18,ITH34,87170.0,89.0,83.64285714285714
2021-09-18,ITH35,76206.0,130.0,91.42857142857143
2021-09-18,ITH36,88726.0,115.0,123.07142857142857
2021-09-18,ITH37,15618.0,16.0,14.357142857142858
2021-09-19,ITH31,91346.0,47.0,81.0
2021-09-19,ITH32,75858.0,66.0,84.0
2021-09-19,ITH33,22524.0,4.0,16.928571428571427
2021-09-19,ITH34,87244.0,74.0,82.5
2021-09-19,ITH35,76259.0,53.0,88.64285714285714
2021-09-19,ITH36,88827.0,101.0,120.85714285714286
2021-09-19,ITH37,15627.0,9.0,13.785714285714286
2021-09-20,ITH31,91369.0,23.0,79.92857142857143
2021-09-20,ITH32,75884.0,26.0,83.42857142857143
2021-09-20,ITH33,22527.0,3.0,17.071428571428573
2021-09-20,ITH34,87285.0,41.0,82.57142857142857
2021-09-20,ITH35,76311.0,52.0,89.71428571428571
2021-09-20,ITH36,88899.0,72.0,118.21428571428571
2021-09-20,ITH37,15630.0,3.0,13.642857142857142
2021-09-21,ITH31,91424.0,55.0,77.28571428571429
2021-09-21,ITH32,75962.0,78.0,80.28571428571429
2021-09-21,ITH33,22538.0,11.0,16.428571428571427
2021-09-21,ITH34,87404.0,119.0,84.5
2021-09-21,ITH35,76391.0,80.0,87.14285714285714
2021-09-21,ITH36,88999.0,100.0,117.92857142857143
2021-09-21,ITH37,15641.0,11.0,13.428571428571429
2021-09-22,ITH31,91497.0,73.0,75.07142857142857
2021-09-22,ITH32,76066.0,104.0,77.64285714285714
2021-09-22,ITH33,22558.0,20.0,15.642857142857142
2021-09-22,ITH34,87481.0,77.0,79.5
2021-09-22,ITH35,76474.0,83.0,86.07142857142857
2021-09-22,ITH36,89125.0,126.0,117.14285714285714
2021-09-22,ITH37,15657.0,16.0,12.857142857142858
2021-09-23,ITH31,91554.0,57.0,71.5
2021-09-23,ITH32,76138.0,72.0,79.35714285714286
2021-09-23,ITH33,22580.0,22.0,15.428571428571429
2021-09-23,ITH34,87560.0,79.0,79.92857142857143
2021-09-23,ITH35,76552.0,78.0,82.85714285714286
2021-09-23,ITH36,89247.0,122.0,117.71428571428571
2021-09-23,ITH37,15667.0,10.0,12.571428571428571
2021-09-24,ITH31,91634.0,80.0,70.42857142857143
2021-09-24,ITH32,76196.0,58.0,74.5
2021-09-24,ITH33,22594.0,14.0,15.428571428571429
2021-09-24,ITH34,87630.0,70.0,78.5
2021-09-24,ITH35,76635.0,83.0,83.07142857142857
2021-09-24,ITH36,89353.0,106.0,113.28571428571429
2021-09-24,ITH37,15683.0,16.0,12.0
2021-09-25,ITH31,91695.0,61.0,67.78571428571429
2021-09-25,ITH32,76273.0,77.0,73.21428571428571
2021-09-25,ITH33,22607.0,13.0,14.928571428571429
2021-09-25,ITH34,87658.0,28.0,71.28571428571429
2021-09-25,ITH35,76696.0,61.0,79.64285714285714
2021-09-25,ITH36,89477.0,124.0,113.92857142857143
2021-09-25,ITH37,15683.0,0.0,11.142857142857142
2021-09-26,ITH31,91741.0,46.0,65.85714285714286
2021-09-26,ITH32,76318.0,45.0,69.5
2021-09-26,ITH33,22615.0,8.0,14.357142857142858
2021-09-26,ITH34,87709.0,51.0,71.07142857142857
2021-09-26,ITH35,76761.0,65.0,80.07142857142857
2021-09-26,ITH36,89565.0,88.0,110.85714285714286
2021-09-26,ITH37,15688.0,5.0,10.0
2021-09-27,ITH31,91750.0,9.0,64.78571428571429
2021-09-27,ITH32,76341.0,23.0,68.64285714285714
2021-09-27,ITH33,22615.0,0.0,13.785714285714286
2021-09-27,ITH34,87750.0,41.0,70.71428571428571
2021-09-27,ITH35,76823.0,62.0,78.85714285714286
2021-09-27,ITH36,89602.0,37.0,107.21428571428571
2021-09-27,ITH37,15694.0,6.0,10.357142857142858
2021-09-28,ITH31,91830.0,80.0,64.71428571428571
2021-09-28,ITH32,76397.0,56.0,67.85714285714286
2021-09-28,ITH33,22621.0,6.0,12.357142857142858
2021-09-28,ITH34,87817.0,67.0,69.92857142857143
2021-09-28,ITH35,76885.0,62.0,78.28571428571429
2021-09-28,ITH36,89689.0,87.0,105.78571428571429
2021-09-28,ITH37,15704.0,10.0,10.5
2021-09-29,ITH31,91859.0,29.0,61.57142857142857
2021-09-29,ITH32,76415.0,18.0,65.5
2021-09-29,ITH33,22633.0,12.0,11.714285714285714
2021-09-29,ITH34,87890.0,73.0,69.28571428571429
2021-09-29,ITH35,76935.0,50.0,77.28571428571429
2021-09-29,ITH36,89763.0,74.0,104.14285714285714
2021-09-29,ITH37,15709.0,5.0,9.642857142857142
2021-09-30,ITH31,91932.0,73.0,66.28571428571429
2021-09-30,ITH32,76474.0,59.0,67.0
2021-09-30,ITH33,22639.0,6.0,10.928571428571429
2021-09-30,ITH34,87978.0,88.0,74.71428571428571
2021-09-30,ITH35,77021.0,86.0,79.92857142857143
2021-09-30,ITH36,89904.0,141.0,111.42857142857143
2021-09-30,ITH37,15716.0,7.0,9.5
2021-10-01,ITH31,92007.0,75.0,56.57142857142857
2021-10-01,ITH32,76494.0,20.0,57.285714285714285
2021-10-01,ITH33,22645.0,6.0,10.214285714285714
2021-10-01,ITH34,88034.0,56.0,68.07142857142857
2021-10-01,ITH35,77084.0,63.0,72.0
2021-10-01,ITH36,90006.0,102.0,99.64285714285714
2021-10-01,ITH37,15724.0,8.0,8.714285714285714
2021-10-02,ITH31,92082.0,75.0,55.92857142857143
2021-10-02,ITH32,76647.0,153.0,61.07142857142857
2021-10-02,ITH33,22652.0,7.0,9.428571428571429
2021-10-02,ITH34,88096.0,62.0,66.14285714285714
2021-10-02,ITH35,77153.0,69.0,67.64285714285714
2021-10-02,ITH36,90093.0,87.0,97.64285714285714
2021-10-02,ITH37,15735.0,11.0,8.357142857142858
2021-10-03,ITH31,92135.0,53.0,56.357142857142854
2021-10-03,ITH32,76688.0,41.0,59.285714285714285
2021-10-03,ITH33,22658.0,6.0,9.571428571428571
2021-10-03,ITH34,88094.0,-2.0,60.714285714285715
2021-10-03,ITH35,77202.0,49.0,67.35714285714286
2021-10-03,ITH36,90195.0,102.0,97.71428571428571
2021-10-03,ITH37,15741.0,6.0,8.142857142857142
2021-10-04,ITH31,92149.0,14.0,55.714285714285715
2021-10-04,ITH32,76701.0,13.0,58.357142857142854
2021-10-04,ITH33,22656.0,-2.0,9.214285714285714
2021-10-04,ITH34,88162.0,68.0,62.642857142857146
2021-10-04,ITH35,77239.0,37.0,66.28571428571429
2021-10-04,ITH36,90236.0,41.0,95.5
2021-10-04,ITH37,15743.0,2.0,8.071428571428571
2021-10-05,ITH31,92225.0,76.0,57.214285714285715
2021-10-05,ITH32,76754.0,53.0,56.57142857142857
2021-10-05,ITH33,22661.0,5.0,8.785714285714286
2021-10-05,ITH34,88238.0,76.0,59.57142857142857
2021-10-05,ITH35,77285.0,46.0,63.857142857142854
2021-10-05,ITH36,90325.0,89.0,94.71428571428571
2021-10-05,ITH37,15754.0,11.0,8.071428571428571
2021-10-06,ITH31,92313.0,88.0,58.285714285714285
2021-10-06,ITH32,76822.0,68.0,54.0
2021-10-06,ITH33,22675.0,14.0,8.357142857142858
2021-10-06,ITH34,88318.0,80.0,59.785714285714285
2021-10-06,ITH35,77336.0,51.0,61.57142857142857
2021-10-06,ITH36,90416.0,91.0,92.21428571428571
2021-10-06,ITH37,15761.0,7.0,7.428571428571429
2021-10-07,ITH31,92408.0,95.0,61.0
2021-10-07,ITH32,76873.0,51.0,52.5
2021-10-07,ITH33,22676.0,1.0,6.857142857142857
2021-10-07,ITH34,88372.0,54.0,58.0
2021-10-07,ITH35,77391.0,55.0,59.92857142857143
2021-10-07,ITH36,90489.0,73.0,88.71428571428571
2021-10-07,ITH37,15778.0,17.0,7.928571428571429
2021-10-08,ITH31,92500.0,92.0,61.857142857142854
2021-10-08,ITH32,76916.0,43.0,51.42857142857143
2021-10-08,ITH33,22683.0,7.0,6.357142857142857
2021-10-08,ITH34,88447.0,75.0,58.357142857142854
2021-10-08,ITH35,77435.0,44.0,57.142857142857146
2021-10-08,ITH36,90565.0,76.0,86.57142857142857
2021-10-08,ITH37,15778.0,0.0,6.785714285714286
2021-10-09,ITH31,92587.0,87.0,63.714285714285715
2021-10-09,ITH32,76982.0,66.0,50.642857142857146
2021-10-09,ITH33,22694.0,11.0,6.214285714285714
2021-10-09,ITH34,88487.0,40.0,59.214285714285715
2021-10-09,ITH35,77476.0,41.0,55.714285714285715
2021-10-09,ITH36,90654.0,89.0,84.07142857142857
2021-10-09,ITH37,15786.0,8.0,7.357142857142857
2021-10-10,ITH31,92631.0,44.0,63.57142857142857
2021-10-10,ITH32,77032.0,50.0,51.0
2021-10-10,ITH33,22699.0,5.0,6.0
2021-10-10,ITH34,88518.0,31.0,57.785714285714285
2021-10-10,ITH35,77496.0,20.0,52.5
2021-10-10,ITH36,90716.0,62.0,82.21428571428571
2021-10-10,ITH37,15791.0,5.0,7.357142857142857
2021-10-11,ITH31,92667.0,36.0,65.5
2021-10-11,ITH32,77048.0,16.0,50.5
2021-10-11,ITH33,22698.0,-1.0,5.928571428571429
2021-10-11,ITH34,88533.0,15.0,55.92857142857143
2021-10-11,ITH35,77540.0,44.0,51.214285714285715
2021-10-11,ITH36,90747.0,31.0,81.78571428571429
2021-10-11,ITH37,15803.0,12.0,7.785714285714286
2021-10-12,ITH31,92733.0,66.0,64.5
2021-10-12,ITH32,77106.0,58.0,50.642857142857146
2021-10-12,ITH33,22710.0,12.0,6.357142857142857
2021-10-12,ITH34,88594.0,61.0,55.5
2021-10-12,ITH35,77594.0,54.0,50.642857142857146
2021-10-12,ITH36,90821.0,74.0,80.85714285714286
2021-10-12,ITH37,15811.0,8.0,7.642857142857143
2021-10-13,ITH31,92823.0,90.0,68.85714285714286
